date,fiscal_year,quarter,product_number,payment_type,type_of_product,quantity,price,amount,type_of_accessory/mobile
2020-02-14,2019,4,P/M/A12,MOBILE PAYMENTS,MOBILE,1,20927.68,21427.68,MIDRANGE PHONE
2020-02-21,2019,4,P/M/A12,MOBILE PAYMENTS,MOBILE,1,20927.68,21427.68,MIDRANGE PHONE
2020-01-09,2019,4,P/M/A2,DEBIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-01-09,2019,4,P/M/A35,DEBIT,MOBILE,1,39677.68,40177.68,PREMIUM MIDRANGE PHONE
2020-01-09,2019,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-01-10,2019,4,P/A/44,DEBIT,ACCESSORY,1,7966.1,8466.1,WIRELESS EARPHONES
2020-01-10,2019,4,P/M/A8,CREDIT,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2020-01-11,2019,4,P/A/25,DEBIT,ACCESSORY,1,1618.64,2118.64,CHARGER 
2021-01-25,2020,4,P/A/27,CASH,ACCESSORY,1,3737.28,4237.28,CHARGER 
2020-01-11,2019,4,P/A/41,CASH,ACCESSORY,1,2381.36,2881.36,POWER BANK
2020-01-11,2019,4,P/A/44,CREDIT,ACCESSORY,1,7796.62,8296.62,WIRELESS EARPHONES
2020-03-05,2019,4,P/M/A12,MOBILE PAYMENTS,MOBILE,1,20927.68,21427.68,MIDRANGE PHONE
2020-03-07,2019,4,P/M/A12,CREDIT,MOBILE,1,20927.68,21427.68,MIDRANGE PHONE
2020-01-11,2019,4,P/M/A77,MOBILE PAYMENTS,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2020-01-12,2019,4,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2126.28,2626.28,COVER
2019-03-12,2018,4,P/A/35,CASH,ACCESSORY,1,2296.62,2796.62,COVER
2020-03-18,2019,4,P/M/A12,DEBIT,MOBILE,1,20927.68,21427.68,MIDRANGE PHONE
2019-03-27,2018,4,P/M/A10,CREDIT,MOBILE,1,20928.58,21428.58,MIDRANGE PHONE
2020-01-12,2019,4,P/M/A23,MOBILE PAYMENTS,MOBILE,1,727.68,1227.68,BUDGET PHONE
2020-01-12,2019,4,P/M/A24,DEBIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
2020-01-12,2019,4,P/T/S2,MOBILE PAYMENTS,TABLET,1,9661.02,10161.02,BUDGET TABLET
2020-01-02,2019,4,P/A/50,CASH,ACCESSORY,1,2296.62,2796.62,WIRELESS HEADSET
2020-01-14,2019,4,P/M/A2,CREDIT,MOBILE,1,7534.82,8034.82,BUDGET PHONE
2020-01-14,2019,4,P/M/A24,MOBILE PAYMENTS,MOBILE,1,883.92,1383.92,BUDGET PHONE
2020-01-16,2019,4,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-01-16,2019,4,P/M/A29,MOBILE PAYMENTS,MOBILE,1,482.14,982.14,BUDGET PHONE
2020-02-07,2019,4,P/A/41,CASH,ACCESSORY,1,2296.62,2796.62,POWER BANK
2020-01-18,2019,4,P/A/35,CREDIT,ACCESSORY,1,2169.5,2669.5,COVER
2019-03-02,2018,4,P/A/50,CASH,ACCESSORY,1,2254.24,2754.24,WIRELESS HEADSET
2020-01-18,2019,4,P/M/A4,CREDIT,MOBILE,1,11999.1,12499.1,BUDGET PHONE
2020-03-17,2019,4,P/A/41,CASH,ACCESSORY,1,2211.86,2711.86,POWER BANK
2020-03-08,2019,4,P/A/35,CASH,ACCESSORY,1,2126.28,2626.28,COVER
2019-03-17,2018,4,P/A/38,CASH,ACCESSORY,1,1957.62,2457.62,COVER
2020-01-20,2019,4,P/M/A2,MOBILE PAYMENTS,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-01-22,2019,4,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
2020-01-22,2019,4,P/M/A8,CREDIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-01-23,2019,4,P/A/34,CREDIT,ACCESSORY,1,6278.82,6778.82,COVER
2020-01-11,2019,4,P/A/35,CASH,ACCESSORY,1,1872.88,2372.88,COVER
2019-03-31,2018,4,P/A/26,CASH,ACCESSORY,1,1788.14,2288.14,CHARGER 
2020-02-18,2019,4,P/A/7,CASH,ACCESSORY,1,1694.92,2194.92,GALAXY WATCH
2020-01-25,2019,4,P/M/A46,CREDIT,MOBILE,1,65482.14,65982.14,FLAGSHIP PHONE
2020-01-27,2019,4,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,728.82,1228.82,POWER BANK
2020-01-27,2019,4,P/M/A35,DEBIT,MOBILE,1,35213.4,35713.4,PREMIUM MIDRANGE PHONE
2019-02-05,2018,4,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2020-02-13,2019,4,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2020-01-28,2019,4,P/M/A24,DEBIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
2020-01-29,2019,4,P/M/A8,DEBIT,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2020-02-24,2019,4,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2020-02-01,2019,4,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-02-02,2019,4,P/A/21,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-02-02,2019,4,P/M/A2,DEBIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-02-03,2019,4,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2126.28,2626.28,COVER
2020-03-04,2019,4,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2020-02-03,2019,4,P/M/A2,DEBIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-02-04,2019,4,P/A/21,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-01-27,2018,4,P/A/47,CASH,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
2020-02-05,2019,4,P/M/A6,MOBILE PAYMENTS,MOBILE,1,4223.22,4723.22,BUDGET PHONE
2019-01-07,2018,4,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2019-01-08,2018,4,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2019-01-16,2018,4,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2019-03-31,2018,4,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
2020-02-07,2019,4,P/A/44,DEBIT,ACCESSORY,1,7542.38,8042.38,WIRELESS EARPHONES
2020-02-07,2019,4,P/M/A2,CREDIT,MOBILE,1,7534.82,8034.82,BUDGET PHONE
2019-03-25,2018,4,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1366.08,1866.08,BUDGET PHONE
2020-02-09,2019,4,P/M/A73,CREDIT,MOBILE,1,36106.24,36606.24,PREMIUM MIDRANGE PHONE
2020-02-12,2019,4,P/M/A35,MOBILE PAYMENTS,MOBILE,1,39677.68,40177.68,PREMIUM MIDRANGE PHONE
2020-02-13,2019,4,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-02-13,2019,4,P/A/41,CREDIT,ACCESSORY,1,2381.36,2881.36,POWER BANK
2019-03-31,2018,4,P/M/A25,CASH,MOBILE,1,1285.72,1785.72,BUDGET PHONE
2020-02-14,2019,4,P/A/47,CREDIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2020-02-14,2019,4,P/M/A23,CREDIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2020-03-02,2019,4,P/M/A24,CASH,MOBILE,1,1017.86,1517.86,BUDGET PHONE
2020-02-14,2019,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2019-02-09,2018,4,P/M/A24,CASH,MOBILE,1,973.22,1473.22,BUDGET PHONE
2020-02-15,2019,4,P/M/A4,MOBILE PAYMENTS,MOBILE,1,10213.4,10713.4,BUDGET PHONE
2020-02-16,2019,4,P/M/A23,DEBIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2020-01-30,2019,4,P/M/A24,CASH,MOBILE,1,950.9,1450.9,BUDGET PHONE
2020-02-18,2019,4,P/A/21,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-17,2020,4,P/M/A24,MOBILE PAYMENTS,MOBILE,1,949.16,1449.16,BUDGET PHONE
2020-02-18,2019,4,P/M/A2,MOBILE PAYMENTS,MOBILE,1,7534.82,8034.82,BUDGET PHONE
2020-02-18,2019,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-02-19,2019,4,P/A/21,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-02-19,2019,4,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1872.04,2372.04,COVER
2020-02-19,2019,4,P/M/A2,DEBIT,MOBILE,1,7534.82,8034.82,BUDGET PHONE
2020-02-19,2019,4,P/M/A73,DEBIT,MOBILE,1,36106.24,36606.24,PREMIUM MIDRANGE PHONE
2020-02-19,2019,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2020-02-20,2019,4,P/A/30,MOBILE PAYMENTS,ACCESSORY,1,5940.68,6440.68,COVER
2020-02-20,2019,4,P/A/4,CREDIT,ACCESSORY,1,23652.54,24152.54,GALAXY WATCH
2020-02-20,2019,4,P/M/A4,CREDIT,MOBILE,1,9901.78,10401.78,BUDGET PHONE
2020-02-20,2019,4,P/T/S11,CASH,TABLET,1,50262.72,50762.72,FLAGSHIP TAB
2020-01-18,2019,4,P/A/41,CASH,ACCESSORY,1,771.18,1271.18,POWER BANK
2020-02-23,2019,4,P/M/A25,DEBIT,MOBILE,1,1330.36,1830.36,BUDGET PHONE
2020-02-23,2019,4,P/M/A73,CREDIT,MOBILE,1,34320.54,34820.54,PREMIUM MIDRANGE PHONE
2020-02-24,2019,4,P/A/30,DEBIT,ACCESSORY,1,8821.19,9321.19,COVER
2019-03-29,2018,4,P/M/A23,CASH,MOBILE,1,758.92,1258.92,BUDGET PHONE
2020-02-27,2019,4,P/A/41,CREDIT,ACCESSORY,1,2338.98,2838.98,POWER BANK
2020-02-28,2019,4,P/A/41,DEBIT,ACCESSORY,1,771.18,1271.18,POWER BANK
2020-02-28,2019,4,P/M/A45,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
2020-02-29,2019,4,P/M/A76,DEBIT,MOBILE,1,61999.1,62499.1,FLAGSHIP PHONE
2020-03-01,2019,4,P/M/A24,CREDIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
2019-02-06,2018,4,P/M/A23,CASH,MOBILE,1,750.0,1250.0,BUDGET PHONE
2020-02-06,2019,4,P/M/A23,CASH,MOBILE,1,727.68,1227.68,BUDGET PHONE
2020-03-03,2019,4,P/A/35,DEBIT,ACCESSORY,1,2295.76,2795.76,COVER
2019-01-17,2018,4,P/A/41,CASH,ACCESSORY,1,686.44,1186.44,POWER BANK
2020-03-04,2019,4,P/M/A3,DEBIT,MOBILE,1,10651.78,11151.78,BUDGET PHONE
2020-03-05,2019,4,P/A/44,MOBILE PAYMENTS,ACCESSORY,1,7127.12,7627.12,WIRELESS EARPHONES
2020-03-05,2019,4,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1308.04,1808.04,BUDGET PHONE
2020-03-05,2019,4,P/M/A8,CREDIT,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2020-03-05,2019,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-03-06,2019,4,P/M/A47,DEBIT,MOBILE,1,59320.54,59820.54,FLAGSHIP PHONE
2020-03-06,2019,4,P/M/A48,CREDIT,MOBILE,1,65570.54,66070.54,FLAGSHIP PHONE
2020-03-06,2019,4,P/M/A48,DEBIT,MOBILE,1,65570.54,66070.54,FLAGSHIP PHONE
2019-01-16,2018,4,P/A/19,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2019-01-20,2018,4,P/A/19,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2020-03-07,2019,4,P/M/A70,MOBILE PAYMENTS,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2019-02-02,2018,4,P/A/19,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2019-02-05,2018,4,P/A/19,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2019-02-09,2018,4,P/A/20,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2020-03-09,2019,4,P/M/A2,DEBIT,MOBILE,1,8427.68,8927.68,BUDGET PHONE
2020-03-09,2019,4,P/M/A4,CREDIT,MOBILE,1,11106.24,11606.24,BUDGET PHONE
2020-03-11,2019,4,P/A/47,DEBIT,ACCESSORY,1,1872.88,2372.88,WIRELESS HEADSET
2020-03-12,2019,4,P/A/41,CREDIT,ACCESSORY,1,2254.24,2754.24,POWER BANK
2020-03-12,2019,4,P/A/43,CREDIT,ACCESSORY,1,516.94,1016.94,WIRELESS EARPHONES
2020-03-12,2019,4,P/M/A49,CREDIT,MOBILE,1,82534.82,83034.82,LUXURY PHONE
2019-02-26,2018,4,P/A/20,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2020-03-14,2019,4,P/M/A69,CREDIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-03-14,2019,4,P/M/A77,DEBIT,MOBILE,1,70927.68,71427.68,FLAGSHIP PHONE
2019-03-19,2018,4,P/A/20,CASH,ACCESSORY,1,685.6,1185.6,BATTERY
2020-03-15,2019,4,P/M/A23,CREDIT,MOBILE,1,750.0,1250.0,BUDGET PHONE
2020-03-15,2019,4,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
2020-03-15,2019,4,P/M/A75,MOBILE PAYMENTS,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2020-03-15,2019,4,P/M/A8,DEBIT,MOBILE,1,13784.82,14284.82,BUDGET PHONE
2020-03-16,2019,4,P/M/A3,CREDIT,MOBILE,1,10651.78,11151.78,BUDGET PHONE
2020-03-16,2019,4,P/M/A3,MOBILE PAYMENTS,MOBILE,1,10651.78,11151.78,BUDGET PHONE
2020-03-16,2019,4,P/M/A4,CREDIT,MOBILE,1,10213.4,10713.4,BUDGET PHONE
2020-03-16,2019,4,P/M/A8,DEBIT,MOBILE,1,12891.96,13391.96,BUDGET PHONE
2020-01-24,2019,4,P/A/41,CASH,ACCESSORY,1,559.32,1059.32,POWER BANK
2020-03-17,2019,4,P/M/A47,CREDIT,MOBILE,1,59320.54,59820.54,FLAGSHIP PHONE
2020-03-18,2019,4,P/A/2,MOBILE PAYMENTS,ACCESSORY,1,23644.06,24144.06,GALAXY WATCH
2019-01-06,2018,4,P/M/A20,MOBILE PAYMENTS,MOBILE,1,22705.36,23205.36,MIDRANGE PHONE
2020-03-18,2019,4,P/M/A24,MOBILE PAYMENTS,MOBILE,1,973.22,1473.22,BUDGET PHONE
2020-03-18,2019,4,P/M/A75,DEBIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2020-03-19,2019,4,P/M/A24,DEBIT,MOBILE,1,928.58,1428.58,BUDGET PHONE
2020-03-20,2019,4,P/A/6,DEBIT,ACCESSORY,1,30000.0,30500.0,GALAXY WATCH
2019-01-14,2018,4,P/A/21,CASH,ACCESSORY,1,516.1,1016.1,CHARGER 
2019-01-13,2018,4,P/T/S7,MOBILE PAYMENTS,TABLET,1,24915.26,25415.26,MIDRANGE TAB
2019-01-25,2018,4,P/T/S7,CASH,TABLET,1,24915.26,25415.26,MIDRANGE TAB
2020-02-09,2019,4,P/M/A15,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
2020-03-01,2019,4,P/M/A15,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
2020-03-15,2019,4,P/M/A15,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
2020-01-02,2019,4,P/M/A16,MOBILE PAYMENTS,MOBILE,1,25391.96,25891.96,MIDRANGE PHONE
2019-01-19,2018,4,P/A/21,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2019-01-26,2018,4,P/A/21,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-01-09,2019,4,P/M/A16,MOBILE PAYMENTS,MOBILE,1,25391.96,25891.96,MIDRANGE PHONE
2020-02-01,2019,4,P/M/A17,DEBIT,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2020-02-26,2019,4,P/M/A17,CREDIT,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2020-03-01,2019,4,P/M/A17,DEBIT,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2019-02-04,2018,4,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-03-05,2019,4,P/M/A17,CREDIT,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2020-03-09,2019,4,P/M/A17,DEBIT,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2020-03-15,2019,4,P/M/A17,MOBILE PAYMENTS,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2020-03-16,2019,4,P/M/A17,MOBILE PAYMENTS,MOBILE,1,26284.82,26784.82,MIDRANGE PHONE
2021-01-02,2020,4,P/M/A66,MOBILE PAYMENTS,MOBILE,1,6025.42,6525.42,BUDGET PHONE
2021-01-03,2020,4,P/M/A65,DEBIT,MOBILE,1,5007.62,5507.62,BUDGET PHONE
2021-01-06,2020,4,P/M/A68,DEBIT,MOBILE,1,13058.48,13558.48,BUDGET PHONE
2019-03-01,2018,4,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-07,2020,4,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-07,2020,4,P/A/7,DEBIT,ACCESSORY,1,1406.78,1906.78,GALAXY WATCH
2021-01-07,2020,4,P/M/A36,DEBIT,MOBILE,1,41872.04,42372.04,PREMIUM MIDRANGE PHONE
2021-01-07,2020,4,P/M/A48,DEBIT,MOBILE,1,64939.84,65439.84,FLAGSHIP PHONE
2021-01-10,2020,4,P/M/A8,MOBILE PAYMENTS,MOBILE,1,12892.38,13392.38,BUDGET PHONE
2021-01-12,2020,4,P/M/A67,MOBILE PAYMENTS,MOBILE,1,8821.18,9321.18,BUDGET PHONE
2021-01-13,2020,4,P/M/A36,DEBIT,MOBILE,1,41872.04,42372.04,PREMIUM MIDRANGE PHONE
2021-01-15,2020,4,P/M/A17,MOBILE PAYMENTS,MOBILE,3,26650.85,81452.54,MIDRANGE PHONE
2019-03-26,2018,4,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-16,2020,4,P/A/22,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-17,2020,4,P/M/A23,CREDIT,MOBILE,1,694.92,1194.92,BUDGET PHONE
2020-01-14,2019,4,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-17,2020,4,P/M/A67,MOBILE PAYMENTS,MOBILE,1,9838.98,10338.98,BUDGET PHONE
2021-01-17,2020,4,P/M/A79,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2020-01-01,2019,4,P/M/A16,DEBIT,MOBILE,1,27177.68,27677.68,MIDRANGE PHONE
2021-01-19,2020,4,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-02-15,2019,4,P/A/21,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-20,2020,4,P/T/S12,DEBIT,TABLET,1,53736.44,54236.44,FLAGSHIP TAB
2021-01-21,2020,4,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2020-01-24,2019,4,P/M/A16,DEBIT,MOBILE,1,27177.68,27677.68,MIDRANGE PHONE
2020-01-25,2019,4,P/M/A16,MOBILE PAYMENTS,MOBILE,1,27177.68,27677.68,MIDRANGE PHONE
2021-01-22,2020,4,P/M/A52,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-01-22,2020,4,P/M/A68,DEBIT,MOBILE,1,13482.2,13982.2,BUDGET PHONE
2021-01-24,2020,4,P/A/7,CREDIT,ACCESSORY,1,1618.64,2118.64,GALAXY WATCH
2020-02-01,2019,4,P/M/A16,CREDIT,MOBILE,1,27177.68,27677.68,MIDRANGE PHONE
2021-01-24,2020,4,P/M/A51,CREDIT,MOBILE,1,72380.5,72880.5,FLAGSHIP PHONE
2021-01-24,2020,4,P/M/A65,CREDIT,MOBILE,1,3736.44,4236.44,BUDGET PHONE
2020-02-03,2019,4,P/M/A16,MOBILE PAYMENTS,MOBILE,1,27177.68,27677.68,MIDRANGE PHONE
2020-01-03,2019,4,P/A/22,CASH,ACCESSORY,1,474.58,974.58,CHARGER 
2021-01-25,2020,4,P/A/27,CREDIT,ACCESSORY,2,771.19,2542.38,CHARGER 
2019-01-24,2018,4,P/A/39,CASH,ACCESSORY,1,432.2,932.2,COVER
2021-01-25,2020,4,P/M/A52,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-01-25,2020,4,P/M/A52,DEBIT,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-01-25,2020,4,P/M/A65,CREDIT,MOBILE,1,4161.02,4661.02,BUDGET PHONE
2021-01-26,2020,4,P/M/A5,CREDIT,MOBILE,1,13482.2,13982.2,BUDGET PHONE
2021-01-27,2020,4,P/M/A52,MOBILE PAYMENTS,MOBILE,1,102550.0,103050.0,LUXURY PHONE
2021-01-29,2020,4,P/A/27,DEBIT,ACCESSORY,1,771.18,1271.18,CHARGER 
2021-01-29,2020,4,P/M/A50,CREDIT,MOBILE,1,62211.02,62711.02,FLAGSHIP PHONE
2021-01-29,2020,4,P/M/A67,MOBILE PAYMENTS,MOBILE,1,8821.18,9321.18,BUDGET PHONE
2021-01-30,2020,4,P/M/A36,CREDIT,MOBILE,1,41872.03,42372.03,PREMIUM MIDRANGE PHONE
2021-01-30,2020,4,P/M/A5,MOBILE PAYMENTS,MOBILE,1,14330.5,14830.5,BUDGET PHONE
2021-01-30,2020,4,P/M/A67,DEBIT,MOBILE,1,9838.98,10338.98,BUDGET PHONE
2021-01-31,2020,4,P/A/21,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
2021-01-31,2020,4,P/A/30,CREDIT,ACCESSORY,1,1703.38,2203.38,COVER
2021-01-31,2020,4,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,COVER
2022-04-01,2022,1,P/A/36,CASH,ACCESSORY,1,2042.38,2542.38,COVER
2022-04-01,2022,1,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
2021-04-01,2021,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
2021-04-01,2021,1,P/M/A42,CREDIT,MOBILE,1,51196.43,51696.43,FLAGSHIP PHONE
2021-04-01,2021,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
2021-04-01,2021,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
2021-04-02,2021,1,P/M/A19,MOBILE PAYMENTS,MOBILE,1,30741.08,31241.08,PREMIUM MIDRANGE PHONE
2021-04-02,2021,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
2021-04-02,2021,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
2022-04-03,2022,1,P/A/47,CASH,ACCESSORY,1,1703.38,2203.38,WIRELESS HEADSET
2021-04-03,2021,1,P/M/A19,MOBILE PAYMENTS,MOBILE,1,30741.08,31241.08,PREMIUM MIDRANGE PHONE
2021-04-03,2021,1,P/M/A42,CREDIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
2021-04-03,2021,1,P/M/A42,DEBIT,MOBILE,1,51196.43,51696.43,FLAGSHIP PHONE
2021-04-03,2021,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
2022-04-03,2022,1,P/T/S1,MOBILE PAYMENTS,TABLET,1,9584.74,10084.74,BUDGET TABLET
2022-04-04,2022,1,P/A/47,DEBIT,ACCESSORY,1,1406.78,1906.78,WIRELESS HEADSET
2021-04-04,2021,1,P/M/A40,CREDIT,MOBILE,1,44133.93,44633.93,PREMIUM MIDRANGE PHONE
2021-04-05,2021,1,P/M/A23,DEBIT,MOBILE,1,758.92,1258.92,BUDGET PHONE
2021-04-05,2021,1,P/M/A32,CREDIT,MOBILE,1,11910.72,12410.72,BUDGET PHONE
2021-04-05,2021,1,P/M/A41,CREDIT,MOBILE,1,45919.64,46419.64,PREMIUM MIDRANGE PHONE
2022-04-06,2022,1,P/A/47,CASH,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
2021-04-06,2021,1,P/M/A29,CASH,MOBILE,1,571.42,1071.42,BUDGET PHONE
2021-04-06,2021,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
2021-04-06,2021,1,P/M/A74,MOBILE PAYMENTS,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-04-07,2022,1,P/A/22,CASH,ACCESSORY,1,516.1,1016.1,CHARGER 
2022-04-07,2022,1,P/A/30,CASH,ACCESSORY,1,1363.56,1863.56,COVER
2022-04-07,2022,1,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
2021-04-07,2021,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
2021-04-07,2021,1,P/M/A54,CREDIT,MOBILE,1,6375.0,6875.0,BUDGET PHONE
2021-04-07,2021,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,7973.22,8473.22,BUDGET PHONE
2021-04-07,2021,1,P/M/A74,DEBIT,MOBILE,1,60125.0,60625.0,FLAGSHIP PHONE
2022-04-08,2022,1,P/A/22,CASH,ACCESSORY,1,516.1,1016.1,CHARGER 
2022-04-08,2022,1,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
2022-04-08,2022,1,P/A/47,CASH,ACCESSORY,1,1364.4,1864.4,WIRELESS HEADSET
2022-04-08,2022,1,P/A/47,CASH,ACCESSORY,1,1406.78,1906.78,WIRELESS HEADSET
2022-04-08,2022,1,P/A/47,CASH,ACCESSORY,1,1576.28,2076.28,WIRELESS HEADSET
2021-04-08,2021,1,P/M/A24,CASH,MOBILE,1,982.14,1482.14,BUDGET PHONE
2021-04-08,2021,1,P/M/A25,CREDIT,MOBILE,1,1330.36,1830.36,BUDGET PHONE
2021-04-08,2021,1,P/M/A32,MOBILE PAYMENTS,MOBILE,1,11910.72,12410.72,BUDGET PHONE
2021-04-08,2021,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12803.58,13303.58,BUDGET PHONE
2021-04-08,2021,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
2021-04-08,2021,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
2021-04-08,2021,1,P/M/A42,CREDIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
2021-04-08,2021,1,P/M/A43,DEBIT,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
